OriginalGeneID,ReplacementGeneID
GN7V-42519,GLYMA.18G264700
GN7V-42523,GLYMA.03G070300
GN7V-42525,GLYMA.07G055600
GN7V-42526,GLYMA.05G063100
GN7V-42528,GLYMA.05G041200
GN7V-42532,GLYMA.18G120800
GN7V-42533,GLYMA.13G053000
GN7V-42534,GLYMA.15G105700
GN7V-42536,GLYMA.17G144900
GN7V-42540,GLYMA.14G002900
GN7V-42542,GLYMA.14G099000
GN7V-42545,GLYMA.05G095300
GN7V-42546,GLYMA.14G020200
GN7V-42554,GLYMA.04G041300
GN7V-42559,GLYMA.05G034900
GN7V-42560,GLYMA.16G147300
GN7V-42562,GLYMA.13G255300
GN7V-42567,GLYMA.17G072200
GN7V-42568,GLYMA.04G170500
GN7V-42576,GLYMA.13G136000
GN7V-42578,GLYMA.20G213700
GN7V-42579,GLYMA.02G104700
GN7V-42581,GLYMA.18G165700
GN7V-42587,GLYMA.10G159700
GN7V-42590,GLYMA.15G162600
GN7V-42591,GLYMA.10G159600
GN7V-42592,GLYMA.02G170100
GN7V-42595,GLYMA.08G072200
GN7V-42597,GLYMA.11G223700
GN7V-42600,GLYMA.02G219700
GN7V-42601,GLYMA.12G012000
GN7V-42603,GLYMA.U022800
GN7V-42604,GLYMA.12G193400
GN7V-42613,GLYMA.09G035100
GN7V-42623,GLYMA.01G162800
GN7V-42636,GLYMA.03G255100
GN7V-42641,GLYMA.15G071900
GN7V-42645,GLYMA.13G302900
GN7V-42649,GLYMA.04G058100
GN7V-42650,GLYMA.03G106600
GN7V-42654,GLYMA.07G260300
GN7V-42655,GLYMA.14G090400
GN7V-42658,GLYMA.18G236700
GN7V-42673,GLYMA.08G072300
GN7V-42674,GLYMA.11G184100
GN7V-42679,GLYMA.06G030600
GN7V-42682,GLYMA.20G018000
GN7V-42686,GLYMA.01G041100
GN7V-42687,GLYMA.17G141700
GN7V-42688,GLYMA.16G213200
GN7V-42689,GLYMA.19G221400
GN7V-42695,GLYMA.14G105700
GN7V-42696,GLYMA.18G001300
GN7V-42700,GLYMA.13G025800
GN7V-42704,GLYMA.09G015600
GN7V-42713,GLYMA.08G294300
GN7V-42715,GLYMA.02G268200
GN7V-42716,GLYMA.06G043000
GN7V-42717,GLYMA.07G254900
GN7V-42721,GLYMA.08G070000
GN7V-42724,GLYMA.U040400
GN7V-42726,GLYMA.16G103900
GN7V-42732,GLYMA.15G080900
GN7V-42734,GLYMA.09G076600
GN7V-42736,GLYMA.11G091600
GN7V-42738,GLYMA.10G155000
GN7V-42740,GLYMA.05G007100
GN7V-42741,GLYMA.07G263000
GN7V-42743,GLYMA.11G094200
GN7V-42744,GLYMA.04G107600
GN7V-42748,GLYMA.13G198400
GN7V-42750,GLYMA.02G076300
GN7V-42753,GLYMA.16G038300
GN7V-42755,GLYMA.17G065400
GN7V-42756,GLYMA.13G057400
GN7V-42758,GLYMA.12G019900
GN7V-42761,GLYMA.09G056300
GN7V-42765,GLYMA.10G088200
GN7V-42768,GLYMA.10G009000
GN7V-42770,GLYMA.12G142700
GN7V-42772,GLYMA.10G089000
GN7V-42773,GLYMA.17G032300
GN7V-42777,GLYMA.09G123000
GN7V-42778,GLYMA.07G188200
GN7V-42780,GLYMA.17G161100
GN7V-42785,GLYMA.02G238300
GN7V-42787,GLYMA.07G019900
GN7V-42788,GLYMA.11G034100
GN7V-42790,GLYMA.04G063800
GN7V-42792,GLYMA.16G025200
GN7V-42793,GLYMA.08G014300
GN7V-42795,GLYMA.13G038600
GN7V-42796,GLYMA.19G091400
GN7V-42798,GLYMA.17G158700
GN7V-42799,GLYMA.05G138100
GN7V-42801,GLYMA.15G182900
GN7V-42802,GLYMA.10G168500
GN7V-42805,GLYMA.12G106900
GN7V-42808,GLYMA.17G047800
GN7V-42810,GLYMA.05G199000
GN7V-42811,GLYMA.07G259000
GN7V-42812,GLYMA.01G106400
GN7V-42813,GLYMA.14G021800
GN7V-42814,GLYMA.03G208900
GN7V-42816,GLYMA.02G255100
GN7V-42819,GLYMA.04G236900
GN7V-42824,GLYMA.20G108500
GN7V-42825,GLYMA.12G235300
GN7V-42827,GLYMA.18G003100
GN7V-42828,GLYMA.08G038600
GN7V-42829,GLYMA.16G134700
GN7V-42832,GLYMA.17G009400
GN7V-42835,GLYMA.19G016600
GN7V-42838,GLYMA.05G046700
GN7V-42841,GLYMA.05G105300
GN7V-42846,GLYMA.16G147600
GN7V-42848,GLYMA.15G002600
GN7V-42849,GLYMA.04G167700
GN7V-42852,GLYMA.04G165000
GN7V-42853,GLYMA.02G037600
GN7V-42854,GLYMA.09G152700
GN7V-42857,GLYMA.18G222800
GN7V-42859,GLYMA.06G169700
GN7V-42862,GLYMA.02G174400
GN7V-42863,GLYMA.03G007800
GN7V-42869,GLYMA.08G069400
GN7V-42875,GLYMA.13G290700
GN7V-42876,GLYMA.11G165300
GN7V-42877,GLYMA.16G089000
GN7V-42885,GLYMA.11G075700
GN7V-42886,GLYMA.12G221100
GN7V-42888,GLYMA.06G245100
GN7V-42889,GLYMA.20G145100
GN7V-42892,GLYMA.18G104000
GN7V-42893,GLYMA.01G038000
GN7V-42895,GLYMA.16G134000
GN7V-42900,GLYMA.12G019800
GN7V-42905,GLYMA.09G027100
GN7V-42907,GLYMA.16G113300
GN7V-42909,GLYMA.08G088300
GN7V-42910,GLYMA.10G201700
GN7V-42914,GLYMA.08G167700
GN7V-42917,GLYMA.13G152900
GN7V-42918,GLYMA.06G145000
GN7V-42920,GLYMA.16G079700
GN7V-42922,GLYMA.02G155100
GN7V-42923,GLYMA.13G094700
GN7V-42927,GLYMA.08G307800
GN7V-42929,GLYMA.18G076500
GN7V-42930,GLYMA.05G141400
GN7V-42931,GLYMA.06G220300
GN7V-42933,GLYMA.20G000500
GN7V-42938,GLYMA.15G220800
GN7V-42939,GLYMA.18G032000
GN7V-42943,GLYMA.10G065700
GN7V-42955,GLYMA.13G097900
GN7V-42956,GLYMA.02G117600
GN7V-42958,GLYMA.17G109400
GN7V-42960,GLYMA.12G101700
GN7V-42961,GLYMA.06G104800
GN7V-42962,GLYMA.12G049100
GN7V-42963,GLYMA.02G154300
GN7V-42964,GLYMA.02G002000
GN7V-42965,GLYMA.19G030500
GN7V-42969,GLYMA.16G022200
GN7V-42975,GLYMA.14G143300
GN7V-42981,GLYMA.02G118200
GN7V-42993,GLYMA.08G237400
GN7V-42994,GLYMA.19G148100
GN7V-42995,GLYMA.03G167800
GN7V-42998,GLYMA.13G171800
GN7V-43000,GLYMA.04G101500
GN7V-43006,GLYMA.09G260200
GN7V-43009,GLYMA.08G129000
GN7V-43016,GLYMA.01G109700
GN7V-43017,GLYMA.08G014800
GN7V-43021,GLYMA.04G007700
GN7V-43022,GLYMA.11G148900
GN7V-43027,GLYMA.01G205900
GN7V-43028,GLYMA.15G081000
GN7V-43030,GLYMA.19G106600
GN7V-43034,GLYMA.16G059400
GN7V-43036,GLYMA.11G124500
GN7V-43039,GLYMA.05G242000
GN7V-43043,GLYMA.20G196200
GN7V-43044,GLYMA.12G018400
GN7V-43046,GLYMA.05G125100
GN7V-43049,GLYMA.13G170600
GN7V-43051,GLYMA.16G208300
GN7V-43055,GLYMA.12G161500
GN7V-43056,GLYMA.06G022800
GN7V-43057,GLYMA.17G053300
GN7V-43061,GLYMA.20G134500
GN7V-43065,GLYMA.08G209800
GN7V-43066,GLYMA.20G164600
GN7V-43067,GLYMA.02G218700
GN7V-43069,GLYMA.03G030500
GN7V-43073,GLYMA.02G298700
GN7V-43077,GLYMA.16G200300
GN7V-43081,GLYMA.03G158400
GN7V-43091,GLYMA.09G091000
GN7V-43093,GLYMA.07G080400
GN7V-43097,GLYMA.11G020300
GN7V-43101,GLYMA.10G187200
GN7V-43102,GLYMA.15G101000
GN7V-43108,GLYMA.19G237300
GN7V-43112,GLYMA.07G208900
GN7V-43113,GLYMA.20G232900
GN7V-43114,GLYMA.11G164000
GN7V-43117,GLYMA.19G033900
GN7V-43120,GLYMA.05G190300
GN7V-43123,GLYMA.08G261100
GN7V-43124,GLYMA.08G085400
GN7V-43127,GLYMA.04G121300
GN7V-43129,GLYMA.05G047900
GN7V-43137,GLYMA.16G162500
GN7V-43139,GLYMA.17G228400
GN7V-43140,GLYMA.01G228400
GN7V-43143,GLYMA.06G234200
GN7V-43150,GLYMA.06G003300
GN7V-43151,GLYMA.20G101100
GN7V-43153,GLYMA.13G272900
GN7V-43154,GLYMA.20G136300
GN7V-43157,GLYMA.06G233800
GN7V-43158,GLYMA.02G299900
GN7V-43163,GLYMA.17G220700
GN7V-43164,GLYMA.08G113900
GN7V-43165,GLYMA.03G165200
GN7V-43167,GLYMA.14G182100
GN7V-43168,GLYMA.08G110400
GN7V-43173,GLYMA.07G140000
GN7V-43174,GLYMA.20G008200
GN7V-43178,GLYMA.04G052600
GN7V-43180,GLYMA.08G248000
GN7V-43181,GLYMA.05G214000
GN7V-43185,GLYMA.11G129500
GN7V-43189,GLYMA.06G305600
GN7V-43190,GLYMA.18G129100
GN7V-43192,GLYMA.09G023000
GN7V-43194,GLYMA.18G030700
GN7V-43197,GLYMA.07G106500
GN7V-43198,GLYMA.04G056100
GN7V-43202,GLYMA.07G258600
GN7V-43205,GLYMA.19G130800
GN7V-43208,GLYMA.14G200700
GN7V-43216,GLYMA.07G185700
GN7V-43222,GLYMA.16G158000
GN7V-43224,GLYMA.19G212400
GN7V-43226,GLYMA.13G119200
GN7V-43227,GLYMA.04G092400
GN7V-43228,GLYMA.03G252800
GN7V-43230,GLYMA.18G023600
GN7V-43231,GLYMA.17G132100
GN7V-43237,GLYMA.03G151800
GN7V-43238,GLYMA.10G250200
GN7V-43243,GLYMA.19G168700
GN7V-43248,GLYMA.19G050500
GN7V-43251,GLYMA.03G215800
GN7V-43253,GLYMA.17G182400
GN7V-43260,GLYMA.01G057100
GN7V-43263,GLYMA.10G280300
GN7V-43265,GLYMA.19G142500
GN7V-43267,GLYMA.14G004300
GN7V-43269,GLYMA.19G069300
GN7V-43270,GLYMA.06G056300
GN7V-43274,GLYMA.19G203900
GN7V-43275,GLYMA.18G299100
GN7V-43278,GLYMA.10G224000
GN7V-43280,GLYMA.12G099000
GN7V-43282,GLYMA.18G193200
GN7V-43283,GLYMA.04G083700
GN7V-43289,GLYMA.11G235400
GN7V-43293,GLYMA.09G222700
GN7V-43294,GLYMA.01G243900
GN7V-43297,GLYMA.06G084100
GN7V-43298,GLYMA.09G204600
GN7V-43301,GLYMA.07G020200
GN7V-43302,GLYMA.11G110200
GN7V-43305,GLYMA.08G338700
GN7V-43307,GLYMA.04G039900
GN7V-43311,GLYMA.15G016100
GN7V-43312,GLYMA.12G160400
GN7V-43313,GLYMA.10G071000
GN7V-43314,GLYMA.18G186700
GN7V-43315,GLYMA.12G047400
GN7V-43317,GLYMA.13G032600
GN7V-43320,GLYMA.17G052000
GN7V-43323,GLYMA.13G079300
GN7V-43324,GLYMA.11G152400
GN7V-43325,GLYMA.14G042000
GN7V-43326,GLYMA.20G117600
GN7V-43327,GLYMA.14G041300
GN7V-43329,GLYMA.15G053500
GN7V-43330,GLYMA.17G123800
GN7V-43333,GLYMA.03G252500
GN7V-43335,GLYMA.18G080600
GN7V-43343,GLYMA.07G215500
GN7V-43344,GLYMA.20G043800
GN7V-43347,GLYMA.17G102400
GN7V-43350,GLYMA.05G095400
GN7V-43352,GLYMA.03G151200
GN7V-43354,GLYMA.14G007000
GN7V-43355,GLYMA.14G043600
GN7V-43356,GLYMA.19G219700
GN7V-43358,GLYMA.08G345200
GN7V-43360,GLYMA.12G193000
GN7V-43361,GLYMA.15G058600
GN7V-43364,GLYMA.15G071100
GN7V-43366,GLYMA.08G311900
GN7V-43376,GLYMA.10G268300
GN7V-43379,GLYMA.14G197500
GN7V-43385,GLYMA.20G195000
GN7V-43388,GLYMA.02G227200
GN7V-43389,GLYMA.08G055800
GN7V-43396,GLYMA.10G279500
GN7V-43402,GLYMA.09G266500
GN7V-43404,GLYMA.14G020300
GN7V-43407,GLYMA.03G091000
GN7V-43410,GLYMA.14G046600
GN7V-43417,GLYMA.11G054500
GN7V-43420,GLYMA.16G076600
GN7V-43421,GLYMA.18G256900
GN7V-43422,GLYMA.19G254500
GN7V-43424,GLYMA.11G196600
GN7V-43432,GLYMA.18G106300
GN7V-43436,GLYMA.14G147000
GN7V-43444,GLYMA.19G195400
GN7V-43445,GLYMA.16G119200
GN7V-43446,GLYMA.13G206900
GN7V-43447,GLYMA.15G259500
GN7V-43451,GLYMA.19G057200
GN7V-43457,GLYMA.10G244300
GN7V-43464,GLYMA.13G309100
GN7V-43472,GLYMA.09G240800
GN7V-43474,GLYMA.07G190300
GN7V-43476,GLYMA.06G038000
GN7V-43480,GLYMA.13G061000
GN7V-43481,GLYMA.14G152100
GN7V-43490,GLYMA.17G066200
GN7V-43491,GLYMA.02G293900
GN7V-43494,GLYMA.11G212900
GN7V-43498,GLYMA.19G019200
GN7V-43502,GLYMA.14G193000
GN7V-43504,GLYMA.08G175500
GN7V-43505,GLYMA.16G014000
GN7V-43507,GLYMA.03G132600
GN7V-43509,GLYMA.20G237700
GN7V-43510,GLYMA.05G014900
GN7V-43513,GLYMA.06G200000
GN7V-43515,GLYMA.17G100600
GN7V-43516,GLYMA.06G207200
GN7V-43517,GLYMA.05G145000
GN7V-43518,GLYMA.18G298000
GN7V-43519,GLYMA.05G165000
GN7V-43520,GLYMA.08G147900
GN7V-43532,GLYMA.08G197100
GN7V-43540,GLYMA.18G302100
GN7V-43543,GLYMA.09G063700
GN7V-43544,GLYMA.13G161900
GN7V-43545,GLYMA.19G102100
GN7V-43547,GLYMA.04G099400
GN7V-43548,GLYMA.19G016800
GN7V-43550,GLYMA.19G066200
GN7V-43555,GLYMA.01G080700
GN7V-43558,GLYMA.15G142500
GN7V-43562,GLYMA.09G196400
GN7V-43565,GLYMA.12G059400
GN7V-43566,GLYMA.13G146200
GN7V-43567,GLYMA.14G005700
GN7V-43569,GLYMA.18G247300
GN7V-43570,GLYMA.16G083200
GN7V-43572,GLYMA.02G309800
GN7V-43574,GLYMA.13G057700
GN7V-43575,GLYMA.16G113600
GN7V-43578,GLYMA.11G050400
GN7V-43582,GLYMA.05G097700
GN7V-43583,GLYMA.08G209700
GN7V-43584,GLYMA.10G006500
GN7V-43585,GLYMA.11G101800
GN7V-43588,GLYMA.08G311200
GN7V-43591,GLYMA.16G145200
GN7V-43593,GLYMA.15G184300
GN7V-43594,GLYMA.18G026500
GN7V-43598,GLYMA.17G116400
GN7V-43599,GLYMA.04G075100
GN7V-43600,GLYMA.16G171200
GN7V-43603,GLYMA.14G175800
GN7V-43605,GLYMA.07G014500
GN7V-43608,GLYMA.14G042800
GN7V-43610,GLYMA.03G065500
GN7V-43612,GLYMA.07G030000
GN7V-43615,GLYMA.10G164200
GN7V-43617,GLYMA.14G096200
GN7V-43618,GLYMA.08G168000
GN7V-43622,GLYMA.U039000
GN7V-43624,GLYMA.10G184900
GN7V-43626,GLYMA.15G187000
GN7V-43628,GLYMA.11G007600
GN7V-43630,GLYMA.05G023200
GN7V-43631,GLYMA.14G173500
GN7V-43640,GLYMA.U038300
GN7V-43644,GLYMA.03G136000
GN7V-43648,GLYMA.07G129300
GN7V-43652,GLYMA.14G043800
GN7V-43655,GLYMA.18G050900
GN7V-43656,GLYMA.20G145900
GN7V-43657,GLYMA.18G278900
GN7V-43659,GLYMA.06G013800
GN7V-43661,GLYMA.02G141600
GN7V-43669,GLYMA.09G007100
GN7V-43670,GLYMA.20G065300
GN7V-43672,GLYMA.19G087600
GN7V-43676,GLYMA.04G205500
GN7V-43680,GLYMA.12G024800
GN7V-43686,GLYMA.06G044600
GN7V-43687,GLYMA.17G061400
GN7V-43688,GLYMA.14G117200
GN7V-43690,GLYMA.12G176000
GN7V-43692,GLYMA.12G138600
GN7V-43694,GLYMA.06G312300
GN7V-43698,GLYMA.15G038100
GN7V-43699,GLYMA.08G101300
GN7V-43700,GLYMA.17G242900
GN7V-43705,GLYMA.03G223400
GN7V-43706,GLYMA.06G227300
GN7V-43711,GLYMA.09G135900
GN7V-43722,GLYMA.06G058500
GN7V-43723,GLYMA.05G105700
GN7V-43731,GLYMA.18G080100
GN7V-43738,GLYMA.15G015300
GN7V-43745,GLYMA.17G148000
GN7V-43746,GLYMA.16G043300
GN7V-43748,GLYMA.08G079900
GN7V-43749,GLYMA.14G201000
GN7V-43752,GLYMA.08G110300
GN7V-43756,GLYMA.02G240000
GN7V-43759,GLYMA.01G036000
GN7V-43761,GLYMA.04G031600
GN7V-43763,GLYMA.10G147500
GN7V-43768,GLYMA.16G155700
GN7V-43769,GLYMA.15G013000
GN7V-43776,GLYMA.14G008100
GN7V-43778,GLYMA.04G030000
GN7V-43779,GLYMA.18G127300
GN7V-43783,GLYMA.03G183400
GN7V-43786,GLYMA.16G087600
GN7V-43788,GLYMA.15G023500
GN7V-43789,GLYMA.14G216800
GN7V-43790,GLYMA.18G130500
GN7V-43795,GLYMA.12G104900
GN7V-43797,GLYMA.18G137800
GN7V-43803,GLYMA.05G188500
GN7V-43807,GLYMA.05G125200
GN7V-43808,GLYMA.01G105200
GN7V-43811,GLYMA.12G017100
GN7V-43815,GLYMA.06G133500
GN7V-43818,GLYMA.07G003000
GN7V-43823,GLYMA.02G014800
GN7V-43824,GLYMA.08G176600
GN7V-43829,GLYMA.13G291300
GN7V-43834,GLYMA.12G186300
GN7V-43835,GLYMA.05G133400
GN7V-43840,GLYMA.19G257700
GN7V-43841,GLYMA.08G067500
GN7V-43845,GLYMA.12G201300
GN7V-43846,GLYMA.06G082400
GN7V-43850,GLYMA.10G219200
GN7V-43855,GLYMA.10G172400
GN7V-43856,GLYMA.14G150100
GN7V-43857,GLYMA.02G132200
GN7V-43863,GLYMA.11G093100
GN7V-43864,GLYMA.09G262500
GN7V-43866,GLYMA.18G060800
GN7V-43867,GLYMA.10G230900
GN7V-43873,GLYMA.14G178900
GN7V-43875,GLYMA.20G080000
GN7V-43878,GLYMA.12G236000
GN7V-43879,GLYMA.02G190700
GN7V-43884,GLYMA.06G171500
GN7V-43886,GLYMA.13G181900
GN7V-43887,GLYMA.20G126500
GN7V-43888,GLYMA.13G183500
GN7V-43891,GLYMA.18G057900
GN7V-43892,GLYMA.14G214300
GN7V-43893,GLYMA.15G029200
GN7V-43899,GLYMA.04G130900
GN7V-43900,GLYMA.01G028200
GN7V-43904,GLYMA.12G043800
GN7V-43906,GLYMA.08G179000
GN7V-43907,GLYMA.16G039600
GN7V-43914,GLYMA.08G040400
GN7V-43915,GLYMA.17G218300
GN7V-43916,GLYMA.18G154200
GN7V-43918,GLYMA.01G201400
GN7V-43920,GLYMA.03G160300
GN7V-43921,GLYMA.08G135100
GN7V-43923,GLYMA.06G191300
GN7V-43927,GLYMA.15G169500
GN7V-43930,GLYMA.17G227800
GN7V-43931,GLYMA.17G021200
GN7V-43939,GLYMA.18G048300
GN7V-43940,GLYMA.01G021300
GN7V-43943,GLYMA.11G222300
GN7V-43944,GLYMA.12G005100
GN7V-43947,GLYMA.08G035900
GN7V-43951,GLYMA.11G194500
GN7V-43954,GLYMA.15G206800
GN7V-43956,GLYMA.10G298000
GN7V-43957,GLYMA.02G041400
GN7V-43959,GLYMA.09G007900
GN7V-43963,GLYMA.15G067300
GN7V-43965,GLYMA.13G063700
GN7V-43974,GLYMA.03G181600
GN7V-43978,GLYMA.01G181600
GN7V-43982,GLYMA.07G095800
GN7V-43983,GLYMA.04G244200
GN7V-43988,GLYMA.11G200000
GN7V-43990,GLYMA.09G134600
GN7V-43991,GLYMA.20G033400
GN7V-43993,GLYMA.06G107800
GN7V-43999,GLYMA.12G022300
GN7V-44002,GLYMA.07G211100
GN7V-44004,GLYMA.19G020800
GN7V-44005,GLYMA.17G135200
GN7V-44009,GLYMA.13G042600
GN7V-44014,GLYMA.08G089500
GN7V-44017,GLYMA.13G128800
GN7V-44018,GLYMA.17G239500
GN7V-44019,GLYMA.02G273800
GN7V-44022,GLYMA.17G223900
GN7V-44023,GLYMA.06G052100
GN7V-44026,GLYMA.07G202000
GN7V-44032,GLYMA.19G018000
GN7V-44033,GLYMA.08G043100
GN7V-44035,GLYMA.10G072600
GN7V-44039,GLYMA.19G029300
GN7V-44044,GLYMA.07G086500
GN7V-44048,GLYMA.18G291800
GN7V-44051,GLYMA.13G041700
GN7V-44052,GLYMA.14G011100
GN7V-44058,GLYMA.09G049600
GN7V-44062,GLYMA.03G202100
GN7V-44066,GLYMA.07G049900
GN7V-44070,GLYMA.17G066500
GN7V-44073,GLYMA.03G181700
GN7V-44078,GLYMA.07G209100
GN7V-44080,GLYMA.16G158100
GN7V-44081,GLYMA.02G115400
GN7V-44082,GLYMA.04G256800
GN7V-44088,GLYMA.17G171100
GN7V-44090,GLYMA.18G028600
GN7V-44091,GLYMA.17G212100
GN7V-44095,GLYMA.12G054300
GN7V-44097,GLYMA.07G023100
GN7V-44099,GLYMA.07G007100
GN7V-44101,GLYMA.15G231900
GN7V-44103,GLYMA.15G041600
GN7V-44104,GLYMA.03G071300
GN7V-44105,GLYMA.19G203700
GN7V-44109,GLYMA.08G015600
GN7V-44110,GLYMA.01G198600
GN7V-44116,GLYMA.19G211900
GN7V-44119,GLYMA.07G116600
GN7V-44126,GLYMA.06G105300
GN7V-44128,GLYMA.14G187700
GN7V-44130,GLYMA.14G163300
GN7V-44131,GLYMA.06G066300
GN7V-44134,GLYMA.07G032800
GN7V-44135,GLYMA.10G163700
GN7V-44136,GLYMA.02G208000
GN7V-44138,GLYMA.01G116300
GN7V-44140,GLYMA.07G118100
GN7V-44141,GLYMA.04G026800
GN7V-44149,GLYMA.19G231800
GN7V-44152,GLYMA.08G096600
GN7V-44155,GLYMA.12G079600
GN7V-44162,GLYMA.02G001500
GN7V-44163,GLYMA.09G255000
GN7V-44166,GLYMA.09G111000
GN7V-44173,GLYMA.12G087400
GN7V-44174,GLYMA.01G014000
GN7V-44176,GLYMA.02G104000
GN7V-44179,GLYMA.17G064900
GN7V-44182,GLYMA.08G224200
GN7V-44183,GLYMA.17G086800
GN7V-44185,GLYMA.15G251300
GN7V-44189,GLYMA.09G119000
GN7V-44190,GLYMA.12G234000
GN7V-44191,GLYMA.06G117200
GN7V-44192,GLYMA.16G197500
GN7V-44195,GLYMA.06G184100
GN7V-44201,GLYMA.09G076000
GN7V-44203,GLYMA.09G029400
GN7V-44212,GLYMA.09G044300
GN7V-44214,GLYMA.09G006000
GN7V-44215,GLYMA.20G019600
GN7V-44216,GLYMA.04G007300
GN7V-44217,GLYMA.06G122600
GN7V-44219,GLYMA.12G086300
GN7V-44227,GLYMA.19G112200
GN7V-44228,GLYMA.12G009300
GN7V-44230,GLYMA.02G288500
GN7V-44234,GLYMA.10G255100
GN7V-44242,GLYMA.06G039200
GN7V-44243,GLYMA.03G038600
GN7V-44244,GLYMA.14G059900
GN7V-44245,GLYMA.04G224800
GN7V-44251,GLYMA.15G179500
GN7V-44254,GLYMA.03G224100
GN7V-44256,GLYMA.01G008500
GN7V-44257,GLYMA.06G002900
GN7V-44259,GLYMA.04G050400
GN7V-44261,GLYMA.18G251700
GN7V-44262,GLYMA.08G233200
GN7V-44264,GLYMA.18G018100
GN7V-44265,GLYMA.16G179000
GN7V-44267,GLYMA.07G059000
GN7V-44268,GLYMA.10G059500
GN7V-44271,GLYMA.08G365900
GN7V-44274,GLYMA.19G170100
GN7V-44275,GLYMA.03G187100
GN7V-44276,GLYMA.19G051100
GN7V-44281,GLYMA.05G056400
GN7V-44282,GLYMA.08G311400
GN7V-44283,GLYMA.20G062000
GN7V-44288,GLYMA.17G173200
GN7V-44289,GLYMA.12G156600
GN7V-44293,GLYMA.15G143100
GN7V-44295,GLYMA.06G292400
GN7V-44297,GLYMA.16G083600
GN7V-44301,GLYMA.03G019700
GN7V-44308,GLYMA.02G299100
GN7V-44311,GLYMA.07G083400
GN7V-44315,GLYMA.12G005200
GN7V-44321,GLYMA.12G023300
GN7V-44322,GLYMA.15G156300
GN7V-44325,GLYMA.05G000200
GN7V-44330,GLYMA.17G037900
GN7V-44331,GLYMA.02G171800
GN7V-44337,GLYMA.14G093300
GN7V-44338,GLYMA.10G043700
GN7V-44339,GLYMA.10G194100
GN7V-44342,GLYMA.03G231200
GN7V-44343,GLYMA.14G018600
GN7V-44345,GLYMA.11G228500
GN7V-44350,GLYMA.16G175300
GN7V-44352,GLYMA.14G096100
GN7V-44353,GLYMA.07G245900
GN7V-44356,GLYMA.02G040300
GN7V-44363,GLYMA.09G142200
GN7V-44365,GLYMA.18G209200
GN7V-44369,GLYMA.07G263800
GN7V-44370,GLYMA.02G057500
GN7V-44372,GLYMA.17G254200
GN7V-44377,GLYMA.13G225000
GN7V-44378,GLYMA.07G241600
GN7V-44382,GLYMA.08G013900
GN7V-44384,GLYMA.16G181400
GN7V-44386,GLYMA.15G184100
GN7V-44387,GLYMA.08G226500
GN7V-44395,GLYMA.06G324700
GN7V-44396,GLYMA.20G122500
GN7V-44407,GLYMA.07G013100
GN7V-44409,GLYMA.06G033900
GN7V-44411,GLYMA.13G224600
GN7V-44413,GLYMA.12G192800
GN7V-44414,GLYMA.03G121100
GN7V-44415,GLYMA.13G030400
GN7V-44416,GLYMA.13G255800
GN7V-44418,GLYMA.08G175800
GN7V-44421,GLYMA.13G358700
GN7V-44430,GLYMA.11G244800
GN7V-44432,GLYMA.13G035200
GN7V-44433,GLYMA.01G162100
GN7V-44434,GLYMA.17G015600
GN7V-44436,GLYMA.13G080200
GN7V-44440,GLYMA.18G002200
GN7V-44444,GLYMA.19G106800
GN7V-44449,GLYMA.08G191900
GN7V-44451,GLYMA.01G041200
GN7V-44453,GLYMA.05G074000
GN7V-44461,GLYMA.18G103400
GN7V-44462,GLYMA.13G088300
GN7V-44463,GLYMA.07G119300
GN7V-44464,GLYMA.06G041300
GN7V-44469,GLYMA.03G229100
GN7V-44474,GLYMA.01G172600
GN7V-44475,GLYMA.17G074400
GN7V-44478,GLYMA.19G020500
GN7V-44485,GLYMA.12G200100
GN7V-44486,GLYMA.05G170300
GN7V-44487,GLYMA.15G252200
GN7V-44489,GLYMA.12G057700
GN7V-44498,GLYMA.19G047000
GN7V-44499,GLYMA.09G245900
GN7V-44502,GLYMA.07G114200
GN7V-44503,GLYMA.13G126000
GN7V-44504,GLYMA.03G128900
GN7V-44507,GLYMA.13G095200
GN7V-44509,GLYMA.05G125800
GN7V-44510,GLYMA.12G001400
GN7V-44512,GLYMA.06G215200
GN7V-44518,GLYMA.17G131500
GN7V-44519,GLYMA.17G152600
GN7V-44520,GLYMA.12G107000
GN7V-44522,GLYMA.08G080500
GN7V-44527,GLYMA.10G001100
GN7V-44532,GLYMA.11G010500
GN7V-44533,GLYMA.19G046000
GN7V-44536,GLYMA.08G300300
GN7V-44537,GLYMA.07G019100
GN7V-44541,GLYMA.11G162200
GN7V-44543,GLYMA.10G261400
GN7V-44544,GLYMA.08G245800
GN7V-44551,GLYMA.02G014200
GN7V-44554,GLYMA.20G153900
GN7V-44555,GLYMA.12G074300
GN7V-44556,GLYMA.08G327100
GN7V-44557,GLYMA.07G152300
GN7V-44563,GLYMA.01G176800
GN7V-44565,GLYMA.02G054200
GN7V-44570,GLYMA.06G186100
GN7V-44575,GLYMA.14G059700
GN7V-44578,GLYMA.17G217000
GN7V-44580,GLYMA.U008600
GN7V-44582,GLYMA.01G086900
GN7V-44584,GLYMA.14G081700
GN7V-44586,GLYMA.13G323000
GN7V-44593,GLYMA.11G135600
GN7V-44596,GLYMA.18G159500
GN7V-44597,GLYMA.04G181100
GN7V-44598,GLYMA.08G189400
GN7V-44600,GLYMA.03G001800
GN7V-44605,GLYMA.02G186100
GN7V-44606,GLYMA.19G090800
GN7V-44607,GLYMA.02G125600
